[*] '/home/sense/Desktop/Lab03/gotoku.local'
    Arch:     amd64-64-little
    RELRO:    Partial RELRO
    Stack:    No canary found
    NX:       NX enabled
    PIE:      PIE enabled
main = 0x16ba0
Func         GOT Offset Symbol Offset
gop_923      1c810      15050     
gop_924      1bae0      135f0     
gop_925      1cdc0      15bb0     
gop_926      1bb10      13650     
gop_927      1cde8      15c00     
gop_928      1ba80      13530     
gop_929      1cd80      15b30     
gop_930      1bd68      13b00     
gop_931      1d070      16110     
gop_932      1bd40      13ab0     
gop_933      1cfe8      1603c     
gop_934      1bf70      13f10     
gop_935      1cc88      15940     
gop_936      1b998      13360     
gop_937      1cca0      15970     
gop_938      1b9e8      13400     
gop_939      1ccc0      159b0     
gop_940      1d4d0      169d0     
gop_941      1c1d0      143d0     
gop_942      1d460      168f0     
gop_943      1c3d8      147e0     
gop_944      1d1a0      16370     
gop_945      1bec8      13dc0     
gop_946      1d1b0      16390     
gop_947      1bef0      13e10     
gop_948      1d1c8      163c0     
gop_949      1bf18      13e60     
gop_950      1b380      12730     
gop_951      1c638      14ca0     
gop_952      1b5b0      12b90     
gop_953      1c2f0      14610     
gop_954      1b030      12090     
gop_955      1c318      14660     
gop_956      1b068      12100     
gop_957      1c328      14680     
gop_958      1b088      12140     
gop_959      1c358      146e0     
gop_960      1caf8      15620     
gop_961      1ba58      134e0     
gop_962      1c798      14f60     
gop_963      1b4e8      12a00     
gop_964      1c7c0      14fb0     
gop_965      1b500      12a30     
gop_966      1c7e8      15000     
gop_967      1b538      12aa0     
gop_968      1c808      15040     
gop_969      1bad8      135e0     
gop_970      1d058      160e0     
gop_971      1bd88      13b40     
gop_972      1d040      160b0     
gop_973      1bd60      13af0     
gop_974      1d068      16100     
gop_975      1bd38      13aa0     
gop_976      1cfe0      15ff0     
gop_977      1bf68      13f00     
gop_978      1cc80      15930     
gop_979      1b990      13350     
gop_980      1c190      14350     
gop_981      1d4b8      169a0     
gop_982      1c1f8      14420     
gop_983      1d498      16960     
gop_984      1c1f0      14410     
gop_985      1d4c8      169c0     
gop_986      1c1c8      143c0     
gop_987      1d458      168e0     
gop_988      1c3d0      147d0     
gop_989      1d198      16360     
gop_990      1c680      14d30     
gop_991      1b3a8      12780     
gop_992      1c690      14d50     
gop_993      1b378      12720     
gop_994      1c630      14c90     
gop_995      1b5a8      12b80     
gop_996      1c2e8      14600     
gop_997      1b028      12080     
gop_998      1c310      14650     
gop_999      1b060      120f0     
gop_1000     1d358      166e0     
gop_1001     1c058      140e0     
gop_1002     1d378      16720     
gop_1003     1c078      14120     
gop_1004     1b0e8      12200     
gop_1005     1c3e8      14800     
gop_1006     1b0b0      12190     
gop_1007     1c3a8      14780     
gop_1008     1b130      12290     
gop_1009     1c470      14910     
gop_1010     1c508      14a40     
gop_1011     1b598      12b60     
gop_1012     1c8a0      15170     
gop_1013     1b578      12b20     
gop_1014     1c878      15120     
gop_1015     1b620      12c70     
gop_1016     1c8f0      15210     
gop_1017     1b5d8      12be0     
gop_1018     1c8d0      151d0     
gop_1019     1b6b0      12d90     
gop_1020     1b738      12ea0     
gop_1021     1c9c0      153b0     
gop_1022     1ba48      134c0     
gop_1023     1cd68      15b00     
gop_1024     1ba30      13490     
gop_1025     1cd50      15ad0     
gop_1026     1bab8      135a0     
gop_1027     1cdb8      15ba0     
gop_1028     1ba78      13520     
gop_1029     1cd90      15b50     
gop_1030     1cf18      15e60     
gop_1031     1bc30      13890     
gop_1032     1cf20      15e70     
gop_1033     1bc40      138b0     
gop_1034     1cf48      15ec0     
gop_1035     1bc70      13910     
gop_1036     1cea8      15d80     
gop_1037     1bbc0      137b0     
gop_1038     1cee8      15e00     
gop_1039     1bbe8      13800     
gop_1040     1c0f0      14210     
gop_1041     1d400      16830     
gop_1042     1c0f8      14220     
gop_1043     1d418      16860     
gop_1044     1c118      14260     
gop_1045     1d3a0      16770     
gop_1046     1c088      14140     
gop_1047     1d3c8      167c0     
gop_1048     1c0a8      14180     
gop_1049     1d350      166d0     
gop_1050     1b2a0      12570     
gop_1051     1c598      14b60     
gop_1052     1b2c0      125b0     
gop_1053     1c5b0      14b90     
gop_1054     1b2c8      125c0     
gop_1055     1c5d0      14bd0     
gop_1056     1b2e0      125f0     
gop_1057     1c5e8      14c00     
gop_1058     1b268      12500     
gop_1059     1c528      14a80     
gop_1060     1ca38      154a0     
gop_1061     1b7b8      12fa0     
gop_1062     1ca48      154c0     
gop_1063     1b7c0      12fb0     
gop_1064     1ca60      154f0     
gop_1065     1b7d8      12fe0     
gop_1066     1ca78      15520     
gop_1067     1b750      12ed0     
gop_1068     1c9e8      15400     
gop_1069     1b770      12f10     
gop_1070     1bc68      13900     
gop_1071     1cea0      15d70     
gop_1072     1bbb8      137a0     
gop_1073     1cee0      15df0     
gop_1074     1bbe0      137f0     
gop_1075     1ce58      15ce0     
gop_1076     1bb68      13700     
gop_1077     1ce78      15d20     
gop_1078     1bb98      13760     
gop_1079     1d220      16470     
gop_1080     1d410      16850     
gop_1081     1c110      14250     
gop_1082     1d398      16760     
gop_1083     1c080      14130     
gop_1084     1d3c0      167b0     
gop_1085     1c0a0      14170     
gop_1086     1d348      166c0     
gop_1087     1c050      140d0     
gop_1088     1d370      16710     
gop_1089     1c070      14110     
gop_1090     1c5c8      14bc0     
gop_1091     1b2d8      125e0     
gop_1092     1c5e0      14bf0     
gop_1093     1b260      124f0     
gop_1094     1c520      14a70     
gop_1095     1b280      12530     
gop_1096     1c550      14ad0     
gop_1097     1b218      12460     
gop_1098     1c4f0      14a10     
gop_1099     1b230      12490     
gop_1100     1cda0      15b70     
gop_1101     1ba40      134b0     
gop_1102     1cd38      15aa0     
gop_1103     1ba70      13510     
gop_1104     1cd60      15af0     
gop_1105     1bdf8      13c20     
gop_1106     1d0d0      161d0     
gop_1107     1bdd8      13be0     
gop_1108     1d0a0      16170     
gop_1109     1be40      13cb0     
gop_1110     1b570      12b10     
gop_1111     1c898      15160     
gop_1112     1b590      12b50     
gop_1113     1cbd0      157d0     
gop_1114     1b920      13270     
gop_1115     1cbc0      157b0     
gop_1116     1b910      13250     
gop_1117     1cc20      15870     
gop_1118     1b950      132d0     
gop_1119     1cc00      15830     
gop_1120     1c3b8      147a0     
gop_1121     1b0c8      121c0     
gop_1122     1c3f8      14820     
gop_1123     1b0f0      12210     
gop_1124     1c710      14e50     
gop_1125     1b458      128e0     
gop_1126     1c6f0      14e10     
gop_1127     1b430      12890     
gop_1128     1c740      14eb0     
gop_1129     1b488      12940     
gop_1130     1d268      16500     
gop_1131     1c258      144e0     
gop_1132     1d538      16aa0     
gop_1133     1c230      14490     
gop_1134     1d518      16a60     
gop_1135     1c288      14540     
gop_1136     1d5a0      16b70     
gop_1137     1c268      14500     
gop_1138     1d578      16b20     
gop_1139     1c308      14640     
gop_1140     1ba68      13500     
gop_1141     1cd58      15ae0     
gop_1142     1bdf0      13c10     
gop_1143     1d0c8      161c0     
gop_1144     1bdd0      13bd0     
gop_1145     1d098      16160     
gop_1146     1be38      13ca0     
gop_1147     1d138      162a0     
gop_1148     1be10      13c50     
gop_1149     1d0f8      16220     
gop_1150     1c948      152c0     
gop_1151     1b658      12ce0     
gop_1152     1c960      152f0     
gop_1153     1b698      12d60     
gop_1154     1c978      15320     
gop_1155     1b6c0      12db0     
gop_1156     1c8b0      15190     
gop_1157     1b5c8      12bc0     
gop_1158     1c8e8      15200     
gop_1159     1b608      12c40     
gop_1160     1b1b8      123a0     
gop_1161     1c4c0      149b0     
gop_1162     1b1c8      123c0     
gop_1163     1c4d8      149e0     
gop_1164     1b1e8      12400     
gop_1165     1c440      148b0     
gop_1166     1b0f8      12220     
gop_1167     1c468      14900     
gop_1168     1b110      12250     
gop_1169     1c390      14750     
gop_1170     1bfd0      13fd0     
gop_1171     1d2c0      165b0     
gop_1172     1bfd8      13fe0     
gop_1173     1d2f8      16620     
gop_1174     1c008      14040     
gop_1175     1d308      16640     
gop_1176     1c020      14070     
gop_1177     1d318      16660     
gop_1178     1bfb0      13f90     
gop_1179     1d278      16520     
gop_1180     1cde0      15bf0     
gop_1181     1bb08      13640     
gop_1182     1cdf8      15c20     
gop_1183     1bb28      13680     
gop_1184     1ce10      15c50     
gop_1185     1bb38      136a0     
gop_1186     1ce20      15c70     
gop_1187     1baa0      13570     
gop_1188     1cd78      15b20     
gop_1189     1bad0      135d0     
gop_1190     1b6b8      12da0     
gop_1191     1c8a8      15180     
gop_1192     1b5c0      12bb0     
gop_1193     1c8e0      151f0     
gop_1194     1b600      12c30     
gop_1195     1c860      150f0     
gop_1196     1b558      12ae0     
gop_1197     1c888      15140     
gop_1198     1b588      12b40     
gop_1199     1cb88      15740     
gop_1200     1cc38      158a0     
